module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M13,M13.13.04,,"91. In VOR navigation, what does the TO/FROM indicator show?",Distance from the station,✔ Whether the aircraft is flying toward or away from the station on a,,,Distance from the station,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""91. In VOR navigation, what does the TO/FROM indicator show?"", ""question"": ""91. In VOR navigation, what does the TO/FROM indicator show?"", ""options"": [""Distance from the station"", ""✔ Whether the aircraft is flying toward or away from the station on a""], ""correct"": ""Distance from the station"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,What are the two fields generated when a high-frequency AC is applied to,Thermal and magnetic fields,✔ Electric (E) and Magnetic (H) fields,Static and current fields,,✔ Electric (E) and Magnetic (H) fields,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What are the two fields generated when a high-frequency AC is applied to"", ""question"": ""What are the two fields generated when a high-frequency AC is applied to"", ""options"": [""Thermal and magnetic fields"", ""✔ Electric (E) and Magnetic (H) fields"", ""Static and current fields""], ""correct"": ""✔ Electric (E) and Magnetic (H) fields"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.4(b),,93. How are the electric and magnetic fields oriented in a radio wave?,They are parallel to each other and to the wave direction,✔ At right angles to each other and to the direction of propagation,They spiral around the direction of propagation,,They are parallel to each other and to the wave direction,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""93. How are the electric and magnetic fields oriented in a radio wave?"", ""question"": ""93. How are the electric and magnetic fields oriented in a radio wave?"", ""options"": [""They are parallel to each other and to the wave direction"", ""✔ At right angles to each other and to the direction of propagation"", ""They spiral around the direction of propagation""], ""correct"": ""They are parallel to each other and to the wave direction"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.5,,94. What happens when the AC changes rapidly in an antenna?,The energy is absorbed by the antenna,The fields collapse and reset completely,✔ Energy is radiated into space as an electromagnetic wave,,✔ Energy is radiated into space as an electromagnetic wave,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""94. What happens when the AC changes rapidly in an antenna?"", ""question"": ""94. What happens when the AC changes rapidly in an antenna?"", ""options"": [""The energy is absorbed by the antenna"", ""The fields collapse and reset completely"", ""✔ Energy is radiated into space as an electromagnetic wave""], ""correct"": ""✔ Energy is radiated into space as an electromagnetic wave"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.0,,95. At what speed does a radio wave travel through space?,"186,000 kilometers per hour","✔ 300,000,000 meters per second (speed of light)","3,000 meters per second",,"✔ 300,000,000 meters per second (speed of light)",MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""95. At what speed does a radio wave travel through space?"", ""question"": ""95. At what speed does a radio wave travel through space?"", ""options"": [""186,000 kilometers per hour"", ""✔ 300,000,000 meters per second (speed of light)"", ""3,000 meters per second""], ""correct"": ""✔ 300,000,000 meters per second (speed of light)"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.0"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.12.000,,"96. When a radio wave strikes a receiver antenna, what occurs?",It heats the antenna,It reverses the polarity of the wave,"✔ It induces a weaker voltage, replicating the transmitter signal",,"✔ It induces a weaker voltage, replicating the transmitter signal",MEDIUM,,,HIGH,ANSWERED,Induces a weaker voltage replicating the transmitter signal,1,MODULE 13_Questions.pdf,"{""raw"": ""96. When a radio wave strikes a receiver antenna, what occurs?"", ""question"": ""96. When a radio wave strikes a receiver antenna, what occurs?"", ""options"": [""It heats the antenna"", ""It reverses the polarity of the wave"", ""✔ It induces a weaker voltage, replicating the transmitter signal""], ""correct"": ""✔ It induces a weaker voltage, replicating the transmitter signal"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.12.000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,"In a transmitting antenna, what determines the strength of the magnetic",The voltage applied,The antenna length,✔ The amount of current flowing,,The voltage applied,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""In a transmitting antenna, what determines the strength of the magnetic"", ""question"": ""In a transmitting antenna, what determines the strength of the magnetic"", ""options"": [""The voltage applied"", ""The antenna length"", ""✔ The amount of current flowing""], ""correct"": ""The voltage applied"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.5,,"In an AC-powered antenna, where is the current maximum and","Maximum at the ends, minimum at the center",Uniform throughout the antenna,"✔ Maximum at the center, minimum at the ends",,Uniform throughout the antenna,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""In an AC-powered antenna, where is the current maximum and"", ""question"": ""In an AC-powered antenna, where is the current maximum and"", ""options"": [""Maximum at the ends, minimum at the center"", ""Uniform throughout the antenna"", ""✔ Maximum at the center, minimum at the ends""], ""correct"": ""Uniform throughout the antenna"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.05,,99. What determines the intensity of the electric ('E') field in the antenna?,✔ The amount of voltage,The amount of current,The direction of current flow,,✔ The amount of voltage,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""99. What determines the intensity of the electric ('E') field in the antenna?"", ""question"": ""99. What determines the intensity of the electric ('E') field in the antenna?"", ""options"": [""✔ The amount of voltage"", ""The amount of current"", ""The direction of current flow""], ""correct"": ""✔ The amount of voltage"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,"During operation, when do the electric and magnetic fields exist in the",Only during the positive half-cycle,"Alternately, not at the same time",✔ At the same time during each alternation,,Only during the positive half-cycle,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""During operation, when do the electric and magnetic fields exist in the"", ""question"": ""During operation, when do the electric and magnetic fields exist in the"", ""options"": [""Only during the positive half-cycle"", ""Alternately, not at the same time"", ""✔ At the same time during each alternation""], ""correct"": ""Only during the positive half-cycle"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.12.000,,101. What does the reversal of AC current in an antenna cause?,A steady direct wave,✔ A change in the direction of both electric and magnetic fields,Collapse of the antenna signal,,✔ A change in the direction of both electric and magnetic fields,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""101. What does the reversal of AC current in an antenna cause?"", ""question"": ""101. What does the reversal of AC current in an antenna cause?"", ""options"": [""A steady direct wave"", ""✔ A change in the direction of both electric and magnetic fields"", ""Collapse of the antenna signal""], ""correct"": ""✔ A change in the direction of both electric and magnetic fields"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.12.000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,102. What is the main function of an antenna in a radio system?,To amplify the signal,✔ To radiate and receive electromagnetic energy,To convert AC into DC,,✔ To radiate and receive electromagnetic energy,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""102. What is the main function of an antenna in a radio system?"", ""question"": ""102. What is the main function of an antenna in a radio system?"", ""options"": [""To amplify the signal"", ""✔ To radiate and receive electromagnetic energy"", ""To convert AC into DC""], ""correct"": ""✔ To radiate and receive electromagnetic energy"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.4(b),,103. What are the three critical characteristics of an antenna?,"Voltage, current, and material","Frequency, gain, and size","✔ Length, polarization, and directivity",,"Voltage, current, and material",MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""103. What are the three critical characteristics of an antenna?"", ""question"": ""103. What are the three critical characteristics of an antenna?"", ""options"": [""Voltage, current, and material"", ""Frequency, gain, and size"", ""✔ Length, polarization, and directivity""], ""correct"": ""Voltage, current, and material"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.12.000,,"104. For maximum efficiency, what should be the length of an antenna?",Equal to the full wavelength,✔ Half the wavelength of the signal,Twice the wavelength of the signal,,✔ Half the wavelength of the signal,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""104. For maximum efficiency, what should be the length of an antenna?"", ""question"": ""104. For maximum efficiency, what should be the length of an antenna?"", ""options"": [""Equal to the full wavelength"", ""✔ Half the wavelength of the signal"", ""Twice the wavelength of the signal""], ""correct"": ""✔ Half the wavelength of the signal"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.12.000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.05,,105. A vertical transmitting antenna produces which type of electric field?,Horizontal,✔ Vertical,Circular,,✔ Vertical,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""105. A vertical transmitting antenna produces which type of electric field?"", ""question"": ""105. A vertical transmitting antenna produces which type of electric field?"", ""options"": [""Horizontal"", ""✔ Vertical"", ""Circular""], ""correct"": ""✔ Vertical"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
