module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M5,M5.05.03,,24. What is a primary application of multiplexing in telecommunications?,Signal amplification,Efficient data transmission,Signal conversion,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,9 Multiplexing.docx,"{""raw"": ""24. What is a primary application of multiplexing in telecommunications?\n     a) Signal amplification\n     b) Efficient data transmission\n     c) Signal conversion"", ""question"": ""24. What is a primary application of multiplexing in telecommunications?"", ""options"": [""Signal amplification"", ""Efficient data transmission"", ""Signal conversion""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,25. How does TDM improve bandwidth utilization?,By using higher frequencies,By compressing signals,By sharing the same channel for multiple signals over time,,C,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""25. How does TDM improve bandwidth utilization?\n     a) By using higher frequencies\n     b) By compressing signals\n     c) By sharing the same channel for multiple signals over time"", ""question"": ""25. How does TDM improve bandwidth utilization?"", ""options"": [""By using higher frequencies"", ""By compressing signals"", ""By sharing the same channel for multiple signals over time""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,26. What happens during the demultiplexing process in TDM?,Signals are combined into one,Signals are separated based on timing,Signals are modulated,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""26. What happens during the demultiplexing process in TDM?\n     a) Signals are combined into one\n     b) Signals are separated based on timing\n     c) Signals are modulated"", ""question"": ""26. What happens during the demultiplexing process in TDM?"", ""options"": [""Signals are combined into one"", ""Signals are separated based on timing"", ""Signals are modulated""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,27. What kind of data transmission is best suited for FDM?,Bursty data transmission,Continuous data transmission,Shortrange data transmission,,C,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,9 Multiplexing.docx,"{""raw"": ""27. What kind of data transmission is best suited for FDM?\n     a) Bursty data transmission\n     b) Continuous data transmission\n     c) Shortrange data transmission"", ""question"": ""27. What kind of data transmission is best suited for FDM?"", ""options"": [""Bursty data transmission"", ""Continuous data transmission"", ""Shortrange data transmission""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,28. Which of the following is a characteristic of a TDM signal?,Continuous waveform,Interleaved time slots,Frequency modulated,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""28. Which of the following is a characteristic of a TDM signal?\n     a) Continuous waveform\n     b) Interleaved time slots\n     c) Frequency modulated"", ""question"": ""28. Which of the following is a characteristic of a TDM signal?"", ""options"": [""Continuous waveform"", ""Interleaved time slots"", ""Frequency modulated""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,29. What does FDM stand for?,Frequency Data Multiplexing,Frequency Division Multiplexing,Frequency Digital Modulation,,B,EASY,,,,ANSWERED,Verified correction (score=0.67),1,9 Multiplexing.docx,"{""raw"": ""29. What does FDM stand for?\n     a) Frequency Data Multiplexing\n     b) Frequency Division Multiplexing\n     c) Frequency Digital Modulation"", ""question"": ""29. What does FDM stand for?"", ""options"": [""Frequency Data Multiplexing"", ""Frequency Division Multiplexing"", ""Frequency Digital Modulation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""EASY""}"
M5,,,30. Which component is necessary at both ends of a TDM communication link?,Amplifier,Multiplexer/demultiplexer,Modulator,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""30. Which component is necessary at both ends of a TDM communication link?\n     a) Amplifier\n     b) Multiplexer/demultiplexer\n     c) Modulator"", ""question"": ""30. Which component is necessary at both ends of a TDM communication link?"", ""options"": [""Amplifier"", ""Multiplexer/demultiplexer"", ""Modulator""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,2. Which system primarily uses the Primary Flight Display (PFD) and Navigation Display (ND)?,EADI and EHSI,Electronic Flight Instruments System (EFIS),Fly-by-Wire System,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""2. Which system primarily uses the Primary Flight Display (PFD) and Navigation Display (ND)?\n   a. EADI and EHSI\n   b. Electronic Flight Instruments System (EFIS)\n   c. Fly-by-Wire System"", ""question"": ""2. Which system primarily uses the Primary Flight Display (PFD) and Navigation Display (ND)?"", ""options"": [""EADI and EHSI"", ""Electronic Flight Instruments System (EFIS)"", ""Fly-by-Wire System""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,3. What does the acronym EFIS stand for?,Electronic Flight Integration System,Electronic Flight Instrument System,Enhanced Flight Instrument System,,B,EASY,,,,ANSWERED,Domain-verified (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""3. What does the acronym EFIS stand for?\n   a. Electronic Flight Integration System\n   b. Electronic Flight Instrument System\n   c. Enhanced Flight Instrument System"", ""question"": ""3. What does the acronym EFIS stand for?"", ""options"": [""Electronic Flight Integration System"", ""Electronic Flight Instrument System"", ""Enhanced Flight Instrument System""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.01,,4. Which aircraft manufacturer uses the specific electronic instrument system that includes the EICAS?,Boeing,Airbus,Embraer,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,M5 Standard EASA Exam.docx,"{""raw"": ""4. Which aircraft manufacturer uses the specific electronic instrument system that includes the EICAS?\n   a. Boeing\n   b. Airbus\n   c. Embraer"", ""question"": ""4. Which aircraft manufacturer uses the specific electronic instrument system that includes the EICAS?"", ""options"": [""Boeing"", ""Airbus"", ""Embraer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,9. How is the number 15 represented in the hexadecimal system?,E,F,D,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""9. How is the number 15 represented in the hexadecimal system?\n   a. E\n   b. F\n   c. D"", ""question"": ""9. How is the number 15 represented in the hexadecimal system?"", ""options"": [""E"", ""F"", ""D""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,10. What is the main function of an Analog-to-Digital Converter (ADC)?,Convert digital signals to analog signals,Convert analog signals to digital signals,Store digital data,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""10. What is the main function of an Analog-to-Digital Converter (ADC)?\n    a. Convert digital signals to analog signals\n    b. Convert analog signals to digital signals\n    c. Store digital data"", ""question"": ""10. What is the main function of an Analog-to-Digital Converter (ADC)?"", ""options"": [""Convert digital signals to analog signals"", ""Convert analog signals to digital signals"", ""Store digital data""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,11. Which component is used to convert digital data to an analog signal?,ADC,DAC,CPU,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,M5 Standard EASA Exam.docx,"{""raw"": ""11. Which component is used to convert digital data to an analog signal?\n    a. ADC\n    b. DAC\n    c. CPU"", ""question"": ""11. Which component is used to convert digital data to an analog signal?"", ""options"": [""ADC"", ""DAC"", ""CPU""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,12. What is a key limitation of digital to analog converters?,Resolution,Speed,Power consumption,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""12. What is a key limitation of digital to analog converters?\n    a. Resolution\n    b. Speed\n    c. Power consumption"", ""question"": ""12. What is a key limitation of digital to analog converters?"", ""options"": [""Resolution"", ""Speed"", ""Power consumption""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,13. What is the purpose of data conversion in aircraft systems?,To simplify data storage,To enable interaction between different types of electronic systems,To increase data processing speed,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""13. What is the purpose of data conversion in aircraft systems?\n    a. To simplify data storage\n    b. To enable interaction between different types of electronic systems\n    c. To increase data processing speed"", ""question"": ""13. What is the purpose of data conversion in aircraft systems?"", ""options"": [""To simplify data storage"", ""To enable interaction between different types of electronic systems"", ""To increase data processing speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,14. What is the primary purpose of a data bus in an aircraft system?,To transfer data between different components,To power electronic devices,To store flight data,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""14. What is the primary purpose of a data bus in an aircraft system?\n    a. To transfer data between different components\n    b. To power electronic devices\n    c. To store flight data"", ""question"": ""14. What is the primary purpose of a data bus in an aircraft system?"", ""options"": [""To transfer data between different components"", ""To power electronic devices"", ""To store flight data""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,15. Which specification is commonly used for data buses in commercial aircraft?,IEEE 1394,ARINC 429,USB,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""15. Which specification is commonly used for data buses in commercial aircraft?\n    a. IEEE 1394\n    b. ARINC 429\n    c. USB"", ""question"": ""15. Which specification is commonly used for data buses in commercial aircraft?"", ""options"": [""IEEE 1394"", ""ARINC 429"", ""USB""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,16. What is the main function of ARINC 629?,To provide a standardized communication protocol for aircraft systems,To monitor engine parameters,To manage aircraft navigation,,A,EASY,,,,ANSWERED,Domain-verified (score=1.00),1,M5 Standard EASA Exam.docx,"{""raw"": ""16. What is the main function of ARINC 629?\n    a. To provide a standardized communication protocol for aircraft systems\n    b. To monitor engine parameters\n    c. To manage aircraft navigation"", ""question"": ""16. What is the main function of ARINC 629?"", ""options"": [""To provide a standardized communication protocol for aircraft systems"", ""To monitor engine parameters"", ""To manage aircraft navigation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M5 Standard EASA Exam.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""EASY""}"
