module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M11A,M11A.81.2,,4. What is the purpose of grouping tanks to feed collector tanks?,To reduce pump count,To increase fuel temperature,To simplify wing structure,,To reduce pump count,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What is the purpose of grouping tanks to feed collector tanks?\na) To reduce pump count\nb) To increase fuel temperature\nc) To simplify wing structure"", ""question"": ""4. What is the purpose of grouping tanks to feed collector tanks?"", ""options"": [""To reduce pump count"", ""To increase fuel temperature"", ""To simplify wing structure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(b),,5. What type of pump is typically used in collector tanks?,Gear pump,Centrifugal pump,Reciprocating pump,,Gear pump,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What type of pump is typically used in collector tanks?\na) Gear pump\nb) Centrifugal pump\nc) Reciprocating pump\nQuestion Set 5 (From \""Supply Systems\"" Page)"", ""question"": ""5. What type of pump is typically used in collector tanks?"", ""options"": [""Gear pump"", ""Centrifugal pump"", ""Reciprocating pump""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,1. What must fuel tank filler connections be marked with?,Serial number,Type of fuel,Maximum pressure,,Serial number,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What must fuel tank filler connections be marked with?\na) Serial number\nb) Type of fuel\nc) Maximum pressure"", ""question"": ""1. What must fuel tank filler connections be marked with?"", ""options"": [""Serial number"", ""Type of fuel"", ""Maximum pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,2. How must cross-feed lines through crew compartments be protected?,Insulated with foam,Enclosed in fuel-proof enclosures,Painted fluorescent orange,,Enclosed in fuel-proof enclosures,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. How must cross-feed lines through crew compartments be protected?\na) Insulated with foam\nb) Enclosed in fuel-proof enclosures\nc) Painted fluorescent orange"", ""question"": ""2. How must cross-feed lines through crew compartments be protected?"", ""options"": [""Insulated with foam"", ""Enclosed in fuel-proof enclosures"", ""Painted fluorescent orange""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,3. What prevents ice deposition in fuel systems?,Heated filters,Water scavenging systems,Thermal fuses,,Water scavenging systems,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What prevents ice deposition in fuel systems?\na) Heated filters\nb) Water scavenging systems\nc) Thermal fuses"", ""question"": ""3. What prevents ice deposition in fuel systems?"", ""options"": [""Heated filters"", ""Water scavenging systems"", ""Thermal fuses""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.81.2,,4. Where must fuel strainers be located?,At tank outlets or booster pump inlets,Only in collector tanks,Near cross-feed valves,,At tank outlets or booster pump inlets,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Where must fuel strainers be located?\na) At tank outlets or booster pump inlets\nb) Only in collector tanks\nc) Near cross-feed valves"", ""question"": ""4. Where must fuel strainers be located?"", ""options"": [""At tank outlets or booster pump inlets"", ""Only in collector tanks"", ""Near cross-feed valves""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.4(e),,5. What ensures fuel lines withstand deformation without leaking?,Redundant valves,Flexible couplings,Proper support and design,,Proper support and design,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What ensures fuel lines withstand deformation without leaking?\na) Redundant valves\nb) Flexible couplings\nc) Proper support and design\nQuestion Set 6 (From \""APU Fuel Feed\"" Page)"", ""question"": ""5. What ensures fuel lines withstand deformation without leaking?"", ""options"": [""Redundant valves"", ""Flexible couplings"", ""Proper support and design""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(e)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,1. What is the primary source of fuel for the APU during normal operations?,Right engine feed line,Left engine feed line,Dedicated APU fuel tank,,Right engine feed line,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary source of fuel for the APU during normal operations?\na) Right engine feed line\nb) Left engine feed line\nc) Dedicated APU fuel tank"", ""question"": ""1. What is the primary source of fuel for the APU during normal operations?"", ""options"": [""Right engine feed line"", ""Left engine feed line"", ""Dedicated APU fuel tank""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,2. How is the APU fuel supply shut off in an emergency?,Thermal fuse activation,Spherical plug valve on the rear spar,Manual override lever,,Spherical plug valve on the rear spar,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. How is the APU fuel supply shut off in an emergency?\na) Thermal fuse activation\nb) Spherical plug valve on the rear spar\nc) Manual override lever"", ""question"": ""2. How is the APU fuel supply shut off in an emergency?"", ""options"": [""Thermal fuse activation"", ""Spherical plug valve on the rear spar"", ""Manual override lever""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.06,,3. What powers the backup pump for APU startup without electrical power?,Hydraulic system,Aircraft batteries,Pneumatic pressure,,Hydraulic system,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What powers the backup pump for APU startup without electrical power?\na) Hydraulic system\nb) Aircraft batteries\nc) Pneumatic pressure"", ""question"": ""3. What powers the backup pump for APU startup without electrical power?"", ""options"": [""Hydraulic system"", ""Aircraft batteries"", ""Pneumatic pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.7(b),,4. Where is the APU fuel feed pipe routed through the fuselage?,Unpressurized cargo hold,Drained and vented shroud,Cockpit instrument panel,,Drained and vented shroud,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Where is the APU fuel feed pipe routed through the fuselage?\na) Unpressurized cargo hold\nb) Drained and vented shroud\nc) Cockpit instrument panel"", ""question"": ""4. Where is the APU fuel feed pipe routed through the fuselage?"", ""options"": [""Unpressurized cargo hold"", ""Drained and vented shroud"", ""Cockpit instrument panel""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.7(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,5. What ensures redundancy in the APU shut-off valve actuators?,Single motor with manual backup,Dual motors on separate bus bars,Pneumatic override system,,Dual motors on separate bus bars,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What ensures redundancy in the APU shut-off valve actuators?\na) Single motor with manual backup\nb) Dual motors on separate bus bars\nc) Pneumatic override system\nQuestion Set 7 (From \""Cross Feed Valve\"" Page)"", ""question"": ""5. What ensures redundancy in the APU shut-off valve actuators?"", ""options"": [""Single motor with manual backup"", ""Dual motors on separate bus bars"", ""Pneumatic override system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.05,,1. What type of valve is typically used for cross-feed systems?,Butterfly valve,Spherical plug valve,Gate valve,,Spherical plug valve,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What type of valve is typically used for cross-feed systems?\na) Butterfly valve\nb) Spherical plug valve\nc) Gate valve"", ""question"": ""1. What type of valve is typically used for cross-feed systems?"", ""options"": [""Butterfly valve"", ""Spherical plug valve"", ""Gate valve""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(c),,2. How are the cross-feed valve motors configured for redundancy?,Parallel operation,One active motor with a backup,Hydraulic assist,,One active motor with a backup,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. How are the cross-feed valve motors configured for redundancy?\na) Parallel operation\nb) One active motor with a backup\nc) Hydraulic assist"", ""question"": ""2. How are the cross-feed valve motors configured for redundancy?"", ""options"": [""Parallel operation"", ""One active motor with a backup"", ""Hydraulic assist""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,3. Where is the cross-feed valve usually mounted?,Front spar,Rear spar of the central tank,Wingtip,,Front spar,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. Where is the cross-feed valve usually mounted?\na) Front spar\nb) Rear spar of the central tank\nc) Wingtip"", ""question"": ""3. Where is the cross-feed valve usually mounted?"", ""options"": [""Front spar"", ""Rear spar of the central tank"", ""Wingtip""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.9(c),,4. What drives the cross-feed valve during normal operation?,115V AC motor,28V DC motor,Pneumatic actuator,,115V AC motor,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What drives the cross-feed valve during normal operation?\na) 115V AC motor\nb) 28V DC motor\nc) Pneumatic actuator"", ""question"": ""4. What drives the cross-feed valve during normal operation?"", ""options"": [""115V AC motor"", ""28V DC motor"", ""Pneumatic actuator""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,5. What component ensures the valve position is monitored?,Pressure switch,Position indicator,Thermal sensor,,Pressure switch,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What component ensures the valve position is monitored?\na) Pressure switch\nb) Position indicator\nc) Thermal sensor\nQuestion Set 8 (From \""L.P. Valve\"" Page)"", ""question"": ""5. What component ensures the valve position is monitored?"", ""options"": [""Pressure switch"", ""Position indicator"", ""Thermal sensor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,1. Where is the LP shut-off valve typically located?,Bottom of the pylon,Top of the pylon on the front spar,Inside the fuel tank,,Top of the pylon on the front spar,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. Where is the LP shut-off valve typically located?\na) Bottom of the pylon\nb) Top of the pylon on the front spar\nc) Inside the fuel tank"", ""question"": ""1. Where is the LP shut-off valve typically located?"", ""options"": [""Bottom of the pylon"", ""Top of the pylon on the front spar"", ""Inside the fuel tank""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
